"","source","target"
"885",885,"Georges d'Estourny"
"886",886,"Georges d'Estourny"
"887",887,"Georges d'Estourny"
"888",888,"Georges d'Estourny"
"889",889,"Georges d'Estourny"
"890",890,"Georges d'Estourny"
"891",891,"Georges d'Estourny"
"892",892,"Georges d'Estourny"
"893",893,"Georges d'Estourny"
"894",894,"Georges d'Estourny"
"895",895,"Georges d'Estourny"
"896",896,"Georges d'Estourny"
"897",897,"Georges d'Estourny"
"898",898,"le pÌ¬re CanqoÌÇlle"
"899",899,"le pÌ¬re CanqoÌÇlle"
"900",900,"le pÌ¬re CanqoÌÇlle"
"901",901,"le pÌ¬re CanqoÌÇlle"
"902",902,"le pÌ¬re CanqoÌÇlle"
"903",903,"le pÌ¬re CanqoÌÇlle"
"904",904,"le pÌ¬re CanqoÌÇlle"
"905",905,"le pÌ¬re CanqoÌÇlle"
"906",906,"le pÌ¬re CanqoÌÇlle"
"907",907,"le pÌ¬re CanqoÌÇlle"
"908",908,"le pÌ¬re CanqoÌÇlle"
"909",909,"le pÌ¬re CanqoÌÇlle"
"910",910,"le pÌ¬re CanqoÌÇlle"
"911",911,"le pÌ¬re CanqoÌÇlle"
"912",912,"le pÌ¬re CanqoÌÇlle"
"913",913,"le pÌ¬re CanqoÌÇlle"
"914",914,"le pÌ¬re CanqoÌÇlle"
"915",915,"le pÌ¬re CanqoÌÇlle"
"916",916,"le pÌ¬re CanqoÌÇlle"
"917",917,"le pÌ¬re CanqoÌÇlle"
"918",918,"le pÌ¬re CanqoÌÇlle"
"919",919,"Katt"
"920",920,"Katt"
"921",921,"Katt"
"922",922,"Katt"
"923",923,"Katt"
"924",924,"Katt"
"925",925,"Katt"
"926",926,"Katt"
"927",927,"Katt"
"928",928,"Katt"
"929",929,"Katt"
"930",930,"Katt"
"931",931,"Katt"
"932",932,"Katt"
"933",933,"Katt"
"934",934,"Katt"
"935",935,"Katt"
"936",936,"Katt"
"937",937,"Katt"
"938",938,"Katt"
"939",939,"Florine"
"940",940,"Florine"
"941",941,"Florine"
"942",942,"Florine"
"943",943,"Florine"
"944",944,"Florine"
"945",945,"Florine"
"946",946,"Florine"
"947",947,"Florine"
"948",948,"Florine"
"949",949,"Florine"
"950",950,"Florine"
"951",951,"Florine"
"952",952,"Florine"
"953",953,"Florine"
"954",954,"Florine"
"955",955,"Florine"
"956",956,"Florine"
"957",957,"Florine"
"958",958,"Mariette"
"959",959,"Mariette"
"960",960,"Mariette"
"961",961,"Mariette"
"962",962,"Mariette"
"963",963,"Mariette"
"964",964,"Mariette"
"965",965,"Mariette"
"966",966,"Mariette"
"967",967,"Mariette"
"968",968,"Mariette"
"969",969,"Mariette"
"970",970,"Mariette"
"971",971,"Mariette"
"972",972,"Mariette"
"973",973,"Mariette"
"974",974,"Mariette"
"975",975,"Mariette"
"976",976,"Philippe Bridau"
"977",977,"Philippe Bridau"
"978",978,"Philippe Bridau"
"979",979,"Philippe Bridau"
"980",980,"Philippe Bridau"
"981",981,"Philippe Bridau"
"982",982,"Philippe Bridau"
"983",983,"Philippe Bridau"
"984",984,"Philippe Bridau"
"985",985,"Philippe Bridau"
"986",986,"Philippe Bridau"
"987",987,"Philippe Bridau"
"988",988,"Philippe Bridau"
"989",989,"Philippe Bridau"
"990",990,"Philippe Bridau"
"991",991,"Philippe Bridau"
"992",992,"Philippe Bridau"
"993",993,"Courtois"
"994",994,"Courtois"
"995",995,"Courtois"
"996",996,"Courtois"
"997",997,"Courtois"
"998",998,"Courtois"
"999",999,"Courtois"
"1000",1000,"Courtois"
"1001",1001,"Courtois"
"1002",1002,"Courtois"
"1003",1003,"Courtois"
"1004",1004,"Courtois"
"1005",1005,"Courtois"
"1006",1006,"Courtois"
"1007",1007,"Courtois"
"1008",1008,"Courtois"
"1009",1009,"Durut"
"1010",1010,"Durut"
"1011",1011,"Durut"
"1012",1012,"Durut"
"1013",1013,"Durut"
"1014",1014,"Durut"
"1015",1015,"Durut"
"1016",1016,"Durut"
"1017",1017,"Durut"
"1018",1018,"Durut"
"1019",1019,"Durut"
"1020",1020,"Durut"
"1021",1021,"Durut"
"1022",1022,"Durut"
"1023",1023,"Durut"
"1024",1024,"madame de Champy"
"1025",1025,"madame de Champy"
"1026",1026,"madame de Champy"
"1027",1027,"madame de Champy"
"1028",1028,"madame de Champy"
"1029",1029,"madame de Champy"
"1030",1030,"madame de Champy"
"1031",1031,"madame de Champy"
"1032",1032,"madame de Champy"
"1033",1033,"madame de Champy"
"1034",1034,"madame de Champy"
"1035",1035,"madame de Champy"
"1036",1036,"madame de Champy"
"1037",1037,"madame de Champy"
"1038",1038,"le duc de Chaulieu"
"1039",1039,"le duc de Chaulieu"
"1040",1040,"le duc de Chaulieu"
"1041",1041,"le duc de Chaulieu"
"1042",1042,"le duc de Chaulieu"
"1043",1043,"le duc de Chaulieu"
"1044",1044,"le duc de Chaulieu"
"1045",1045,"le duc de Chaulieu"
"1046",1046,"le duc de Chaulieu"
"1047",1047,"le duc de Chaulieu"
"1048",1048,"le duc de Chaulieu"
"1049",1049,"le duc de Chaulieu"
"1050",1050,"le duc de Chaulieu"
"1051",1051,"Eve SÌ©chard"
"1052",1052,"Eve SÌ©chard"
"1053",1053,"Eve SÌ©chard"
"1054",1054,"Eve SÌ©chard"
"1055",1055,"Eve SÌ©chard"
"1056",1056,"Eve SÌ©chard"
"1057",1057,"Eve SÌ©chard"
"1058",1058,"Eve SÌ©chard"
"1059",1059,"Eve SÌ©chard"
"1060",1060,"Eve SÌ©chard"
"1061",1061,"Eve SÌ©chard"
"1062",1062,"Eve SÌ©chard"
"1063",1063,"le Loup-cervier"
"1064",1064,"le Loup-cervier"
"1065",1065,"le Loup-cervier"
"1066",1066,"le Loup-cervier"
"1067",1067,"le Loup-cervier"
"1068",1068,"le Loup-cervier"
"1069",1069,"le Loup-cervier"
"1070",1070,"le Loup-cervier"
"1071",1071,"le Loup-cervier"
"1072",1072,"le Loup-cervier"
"1073",1073,"le Loup-cervier"
"1074",1074,"ThÌ©odore Gaillard"
"1075",1075,"ThÌ©odore Gaillard"
"1076",1076,"ThÌ©odore Gaillard"
"1077",1077,"ThÌ©odore Gaillard"
"1078",1078,"ThÌ©odore Gaillard"
"1079",1079,"ThÌ©odore Gaillard"
"1080",1080,"ThÌ©odore Gaillard"
"1081",1081,"ThÌ©odore Gaillard"
"1082",1082,"ThÌ©odore Gaillard"
"1083",1083,"ThÌ©odore Gaillard"
"1084",1084,"AdÌ¬le"
"1085",1085,"AdÌ¬le"
"1086",1086,"AdÌ¬le"
"1087",1087,"AdÌ¬le"
"1088",1088,"AdÌ¬le"
"1089",1089,"AdÌ¬le"
"1090",1090,"AdÌ¬le"
"1091",1091,"AdÌ¬le"
"1092",1092,"AdÌ¬le"
"1093",1093,"Horace Bianchon"
"1094",1094,"Horace Bianchon"
"1095",1095,"Horace Bianchon"
"1096",1096,"Horace Bianchon"
"1097",1097,"Horace Bianchon"
"1098",1098,"Horace Bianchon"
"1099",1099,"Horace Bianchon"
"1100",1100,"Horace Bianchon"
"1101",1101,"Desplein"
"1102",1102,"Desplein"
"1103",1103,"Desplein"
"1104",1104,"Desplein"
"1105",1105,"Desplein"
"1106",1106,"Desplein"
"1107",1107,"Desplein"
"1108",1108,"Samuel Johnson"
"1109",1109,"Samuel Johnson"
"1110",1110,"Samuel Johnson"
"1111",1111,"Samuel Johnson"
"1112",1112,"Samuel Johnson"
"1113",1113,"Samuel Johnson"
"1114",1114,"Jacques Collin"
"1115",1115,"Jacques Collin"
"1116",1116,"Jacques Collin"
"1117",1117,"Jacques Collin"
"1118",1118,"Jacques Collin"
"1119",1119,"Madeleine de Lenoncourt-Chaulieu"
"1120",1120,"Madeleine de Lenoncourt-Chaulieu"
"1121",1121,"Madeleine de Lenoncourt-Chaulieu"
"1122",1122,"Madeleine de Lenoncourt-Chaulieu"
"1123",1123,"le comte de Brambourg"
"1124",1124,"le comte de Brambourg"
"1125",1125,"le comte de Brambourg"
"1126",1126,"madame GÌ©rard"
"1127",1127,"madame GÌ©rard"
"1128",1128,"Kolb"
"1129",1129,"Philippe de Sucy"
"1130",1130,"Philippe de Sucy"
"1131",1131,"Philippe de Sucy"
"1132",1132,"Philippe de Sucy"
"1133",1133,"Philippe de Sucy"
"1134",1134,"Philippe de Sucy"
"1135",1135,"Philippe de Sucy"
"1136",1136,"Stí©phanie de VandiíÂres"
"1137",1137,"Stí©phanie de VandiíÂres"
"1138",1138,"Stí©phanie de VandiíÂres"
"1139",1139,"Stí©phanie de VandiíÂres"
"1140",1140,"Stí©phanie de VandiíÂres"
"1141",1141,"Stí©phanie de VandiíÂres"
"1142",1142,"d'Albon"
"1143",1143,"d'Albon"
"1144",1144,"d'Albon"
"1145",1145,"d'Albon"
"1146",1146,"d'Albon"
"1147",1147,"le comte de VandiíÂres"
"1148",1148,"le comte de VandiíÂres"
"1149",1149,"le comte de VandiíÂres"
"1150",1150,"le comte de VandiíÂres"
"1151",1151,"GeneviíÂve"
"1152",1152,"GeneviíÂve"
"1153",1153,"GeneviíÂve"
"1154",1154,"monsieur Fanjat"
"1155",1155,"monsieur Fanjat"
"1156",1156,"madame de Grandville"
"1157",1157,"PhilomÌ¬ne de Watteville"
"1158",1158,"PhilomÌ¬ne de Watteville"
"1159",1159,"PhilomÌ¬ne de Watteville"
"1160",1160,"PhilomÌ¬ne de Watteville"
"1161",1161,"PhilomÌ¬ne de Watteville"
"1162",1162,"PhilomÌ¬ne de Watteville"
"1163",1163,"PhilomÌ¬ne de Watteville"
"1164",1164,"PhilomÌ¬ne de Watteville"
"1165",1165,"PhilomÌ¬ne de Watteville"
"1166",1166,"PhilomÌ¬ne de Watteville"
"1167",1167,"PhilomÌ¬ne de Watteville"
"1168",1168,"PhilomÌ¬ne de Watteville"
"1169",1169,"PhilomÌ¬ne de Watteville"
"1170",1170,"PhilomÌ¬ne de Watteville"
"1171",1171,"PhilomÌ¬ne de Watteville"
"1172",1172,"PhilomÌ¬ne de Watteville"
"1173",1173,"PhilomÌ¬ne de Watteville"
"1174",1174,"PhilomÌ¬ne de Watteville"
"1175",1175,"PhilomÌ¬ne de Watteville"
"1176",1176,"PhilomÌ¬ne de Watteville"
"1177",1177,"PhilomÌ¬ne de Watteville"
"1178",1178,"PhilomÌ¬ne de Watteville"
"1179",1179,"PhilomÌ¬ne de Watteville"
"1180",1180,"PhilomÌ¬ne de Watteville"
"1181",1181,"PhilomÌ¬ne de Watteville"
"1182",1182,"PhilomÌ¬ne de Watteville"
"1183",1183,"PhilomÌ¬ne de Watteville"
"1184",1184,"PhilomÌ¬ne de Watteville"
"1185",1185,"Albert Savaron"
"1186",1186,"Albert Savaron"
"1187",1187,"Albert Savaron"
"1188",1188,"Albert Savaron"
"1189",1189,"Albert Savaron"
"1190",1190,"Albert Savaron"
"1191",1191,"Albert Savaron"
"1192",1192,"Albert Savaron"
"1193",1193,"Albert Savaron"
"1194",1194,"Albert Savaron"
"1195",1195,"Albert Savaron"
"1196",1196,"Albert Savaron"
"1197",1197,"Albert Savaron"
"1198",1198,"Albert Savaron"
"1199",1199,"Albert Savaron"
"1200",1200,"Albert Savaron"
"1201",1201,"Albert Savaron"
"1202",1202,"Albert Savaron"
"1203",1203,"Albert Savaron"
"1204",1204,"Albert Savaron"
"1205",1205,"Albert Savaron"
"1206",1206,"Albert Savaron"
"1207",1207,"Albert Savaron"
"1208",1208,"Albert Savaron"
"1209",1209,"Albert Savaron"
"1210",1210,"Albert Savaron"
"1211",1211,"Albert Savaron"
"1212",1212,"Rodolphe"
"1213",1213,"Rodolphe"
"1214",1214,"Rodolphe"
"1215",1215,"Rodolphe"
"1216",1216,"Rodolphe"
"1217",1217,"Rodolphe"
"1218",1218,"Rodolphe"
"1219",1219,"Rodolphe"
"1220",1220,"Rodolphe"
"1221",1221,"Rodolphe"
"1222",1222,"Rodolphe"
"1223",1223,"Rodolphe"
"1224",1224,"Rodolphe"
"1225",1225,"Rodolphe"
"1226",1226,"Rodolphe"
"1227",1227,"Rodolphe"
"1228",1228,"Rodolphe"
"1229",1229,"Rodolphe"
"1230",1230,"Rodolphe"
"1231",1231,"Rodolphe"
"1232",1232,"Rodolphe"
"1233",1233,"Rodolphe"
"1234",1234,"Rodolphe"
"1235",1235,"Rodolphe"
"1236",1236,"Rodolphe"
"1237",1237,"Rodolphe"
"1238",1238,"Watteville"
"1239",1239,"Watteville"
"1240",1240,"Watteville"
"1241",1241,"Watteville"
"1242",1242,"Watteville"
"1243",1243,"Watteville"
"1244",1244,"Watteville"
"1245",1245,"Watteville"
"1246",1246,"Watteville"
"1247",1247,"Watteville"
"1248",1248,"Watteville"
"1249",1249,"Watteville"
"1250",1250,"Watteville"
"1251",1251,"Watteville"
"1252",1252,"Watteville"
"1253",1253,"Watteville"
"1254",1254,"Watteville"
"1255",1255,"Watteville"
"1256",1256,"Watteville"
"1257",1257,"Watteville"
"1258",1258,"Watteville"
"1259",1259,"Watteville"
"1260",1260,"Watteville"
"1261",1261,"Watteville"
"1262",1262,"Watteville"
"1263",1263,"Francesca Soderini"
"1264",1264,"Francesca Soderini"
"1265",1265,"Francesca Soderini"
"1266",1266,"Francesca Soderini"
"1267",1267,"Francesca Soderini"
"1268",1268,"Francesca Soderini"
"1269",1269,"Francesca Soderini"
"1270",1270,"Francesca Soderini"
"1271",1271,"Francesca Soderini"
"1272",1272,"Francesca Soderini"
"1273",1273,"Francesca Soderini"
"1274",1274,"Francesca Soderini"
"1275",1275,"Francesca Soderini"
"1276",1276,"Francesca Soderini"
"1277",1277,"Francesca Soderini"
"1278",1278,"Francesca Soderini"
"1279",1279,"Francesca Soderini"
"1280",1280,"Francesca Soderini"
"1281",1281,"Francesca Soderini"
"1282",1282,"Francesca Soderini"
"1283",1283,"Francesca Soderini"
"1284",1284,"Francesca Soderini"
"1285",1285,"Francesca Soderini"
"1286",1286,"Francesca Soderini"
"1287",1287,"monsieur de Soulas"
"1288",1288,"monsieur de Soulas"
"1289",1289,"monsieur de Soulas"
"1290",1290,"monsieur de Soulas"
"1291",1291,"monsieur de Soulas"
"1292",1292,"monsieur de Soulas"
"1293",1293,"monsieur de Soulas"
"1294",1294,"monsieur de Soulas"
"1295",1295,"monsieur de Soulas"
"1296",1296,"monsieur de Soulas"
"1297",1297,"monsieur de Soulas"
"1298",1298,"monsieur de Soulas"
"1299",1299,"monsieur de Soulas"
"1300",1300,"monsieur de Soulas"
"1301",1301,"monsieur de Soulas"
"1302",1302,"monsieur de Soulas"
"1303",1303,"monsieur de Soulas"
"1304",1304,"monsieur de Soulas"
"1305",1305,"monsieur de Soulas"
"1306",1306,"monsieur de Soulas"
"1307",1307,"monsieur de Soulas"
"1308",1308,"monsieur de Soulas"
"1309",1309,"monsieur de Soulas"
"1310",1310,"la comtesse de Soulas"
"1311",1311,"la comtesse de Soulas"
"1312",1312,"la comtesse de Soulas"
"1313",1313,"la comtesse de Soulas"
"1314",1314,"la comtesse de Soulas"
"1315",1315,"la comtesse de Soulas"
"1316",1316,"la comtesse de Soulas"
"1317",1317,"la comtesse de Soulas"
"1318",1318,"la comtesse de Soulas"
"1319",1319,"la comtesse de Soulas"
"1320",1320,"la comtesse de Soulas"
"1321",1321,"la comtesse de Soulas"
"1322",1322,"la comtesse de Soulas"
"1323",1323,"la comtesse de Soulas"
"1324",1324,"la comtesse de Soulas"
"1325",1325,"la comtesse de Soulas"
"1326",1326,"la comtesse de Soulas"
"1327",1327,"la comtesse de Soulas"
"1328",1328,"la comtesse de Soulas"
"1329",1329,"la comtesse de Soulas"
"1330",1330,"la comtesse de Soulas"
"1331",1331,"la comtesse de Soulas"
"1332",1332,"madame de Chavoncourt"
"1333",1333,"madame de Chavoncourt"
"1334",1334,"madame de Chavoncourt"
"1335",1335,"madame de Chavoncourt"
"1336",1336,"madame de Chavoncourt"
"1337",1337,"madame de Chavoncourt"
"1338",1338,"madame de Chavoncourt"
"1339",1339,"madame de Chavoncourt"
"1340",1340,"madame de Chavoncourt"
"1341",1341,"madame de Chavoncourt"
"1342",1342,"madame de Chavoncourt"
"1343",1343,"madame de Chavoncourt"
"1344",1344,"madame de Chavoncourt"
"1345",1345,"madame de Chavoncourt"
"1346",1346,"madame de Chavoncourt"
"1347",1347,"madame de Chavoncourt"
"1348",1348,"madame de Chavoncourt"
"1349",1349,"madame de Chavoncourt"
"1350",1350,"madame de Chavoncourt"
"1351",1351,"madame de Chavoncourt"
"1352",1352,"madame de Chavoncourt"
"1353",1353,"l'abbÌ© de Grancey"
"1354",1354,"l'abbÌ© de Grancey"
"1355",1355,"l'abbÌ© de Grancey"
"1356",1356,"l'abbÌ© de Grancey"
"1357",1357,"l'abbÌ© de Grancey"
"1358",1358,"l'abbÌ© de Grancey"
"1359",1359,"l'abbÌ© de Grancey"
"1360",1360,"l'abbÌ© de Grancey"
"1361",1361,"l'abbÌ© de Grancey"
"1362",1362,"l'abbÌ© de Grancey"
"1363",1363,"l'abbÌ© de Grancey"
"1364",1364,"l'abbÌ© de Grancey"
"1365",1365,"l'abbÌ© de Grancey"
"1366",1366,"l'abbÌ© de Grancey"
"1367",1367,"l'abbÌ© de Grancey"
"1368",1368,"l'abbÌ© de Grancey"
"1369",1369,"l'abbÌ© de Grancey"
"1370",1370,"l'abbÌ© de Grancey"
"1371",1371,"l'abbÌ© de Grancey"
"1372",1372,"l'abbÌ© de Grancey"
"1373",1373,"Mariette"
"1374",1374,"Mariette"
"1375",1375,"Mariette"
"1376",1376,"Mariette"
"1377",1377,"Mariette"
"1378",1378,"Mariette"
"1379",1379,"Mariette"
"1380",1380,"Mariette"
"1381",1381,"Mariette"
"1382",1382,"Mariette"
"1383",1383,"Mariette"
"1384",1384,"Mariette"
"1385",1385,"Mariette"
"1386",1386,"Mariette"
"1387",1387,"Mariette"
"1388",1388,"Mariette"
"1389",1389,"Mariette"
"1390",1390,"Mariette"
"1391",1391,"Mariette"
"1392",1392,"JÌ©r Ì«me"
"1393",1393,"JÌ©r Ì«me"
"1394",1394,"JÌ©r Ì«me"
"1395",1395,"JÌ©r Ì«me"
"1396",1396,"JÌ©r Ì«me"
"1397",1397,"JÌ©r Ì«me"
"1398",1398,"JÌ©r Ì«me"
"1399",1399,"JÌ©r Ì«me"
"1400",1400,"JÌ©r Ì«me"
"1401",1401,"JÌ©r Ì«me"
"1402",1402,"JÌ©r Ì«me"
"1403",1403,"JÌ©r Ì«me"
"1404",1404,"JÌ©r Ì«me"
"1405",1405,"JÌ©r Ì«me"
"1406",1406,"JÌ©r Ì«me"
"1407",1407,"JÌ©r Ì«me"
"1408",1408,"JÌ©r Ì«me"
"1409",1409,"JÌ©r Ì«me"
"1410",1410,"LÌ©opold Hannequin"
"1411",1411,"LÌ©opold Hannequin"
"1412",1412,"LÌ©opold Hannequin"
"1413",1413,"LÌ©opold Hannequin"
"1414",1414,"LÌ©opold Hannequin"
"1415",1415,"LÌ©opold Hannequin"
"1416",1416,"LÌ©opold Hannequin"
"1417",1417,"LÌ©opold Hannequin"
"1418",1418,"LÌ©opold Hannequin"
"1419",1419,"LÌ©opold Hannequin"
"1420",1420,"LÌ©opold Hannequin"
"1421",1421,"LÌ©opold Hannequin"
"1422",1422,"LÌ©opold Hannequin"
"1423",1423,"LÌ©opold Hannequin"
"1424",1424,"LÌ©opold Hannequin"
"1425",1425,"LÌ©opold Hannequin"
"1426",1426,"LÌ©opold Hannequin"
"1427",1427,"Gina"
"1428",1428,"Gina"
"1429",1429,"Gina"
"1430",1430,"Gina"
"1431",1431,"Gina"
"1432",1432,"Gina"
"1433",1433,"Gina"
"1434",1434,"Gina"
"1435",1435,"Gina"
"1436",1436,"Gina"
"1437",1437,"Gina"
"1438",1438,"Gina"
"1439",1439,"Gina"
"1440",1440,"Gina"
"1441",1441,"Gina"
"1442",1442,"Gina"
"1443",1443,"Girardet"
"1444",1444,"Girardet"
"1445",1445,"Girardet"
"1446",1446,"Girardet"
"1447",1447,"Girardet"
"1448",1448,"Girardet"
"1449",1449,"Girardet"
"1450",1450,"Girardet"
"1451",1451,"Girardet"
"1452",1452,"Girardet"
"1453",1453,"Girardet"
"1454",1454,"Girardet"
"1455",1455,"Girardet"
"1456",1456,"Girardet"
"1457",1457,"Girardet"
"1458",1458,"madame Bergmann"
"1459",1459,"madame Bergmann"
"1460",1460,"madame Bergmann"
"1461",1461,"madame Bergmann"
"1462",1462,"madame Bergmann"
"1463",1463,"madame Bergmann"
"1464",1464,"madame Bergmann"
"1465",1465,"madame Bergmann"
"1466",1466,"madame Bergmann"
"1467",1467,"madame Bergmann"
"1468",1468,"madame Bergmann"
"1469",1469,"madame Bergmann"
"1470",1470,"madame Bergmann"
"1471",1471,"madame Bergmann"
"1472",1472,"Bergmann"
"1473",1473,"Bergmann"
"1474",1474,"Bergmann"
"1475",1475,"Bergmann"
"1476",1476,"Bergmann"
"1477",1477,"Bergmann"
"1478",1478,"Bergmann"
"1479",1479,"Bergmann"
"1480",1480,"Bergmann"
"1481",1481,"Bergmann"
"1482",1482,"Bergmann"
"1483",1483,"Bergmann"
"1484",1484,"Bergmann"
"1485",1485,"Alfred Boucher"
"1486",1486,"Alfred Boucher"
"1487",1487,"Alfred Boucher"
"1488",1488,"Alfred Boucher"
"1489",1489,"Alfred Boucher"
"1490",1490,"Alfred Boucher"
"1491",1491,"Alfred Boucher"
"1492",1492,"Alfred Boucher"
"1493",1493,"Alfred Boucher"
"1494",1494,"Alfred Boucher"
"1495",1495,"Alfred Boucher"
"1496",1496,"Alfred Boucher"
"1497",1497,"la duchesse d'Argaiolo"
"1498",1498,"la duchesse d'Argaiolo"
"1499",1499,"la duchesse d'Argaiolo"
"1500",1500,"la duchesse d'Argaiolo"
"1501",1501,"la duchesse d'Argaiolo"
"1502",1502,"la duchesse d'Argaiolo"
"1503",1503,"la duchesse d'Argaiolo"
"1504",1504,"la duchesse d'Argaiolo"
"1505",1505,"la duchesse d'Argaiolo"
"1506",1506,"la duchesse d'Argaiolo"
"1507",1507,"la duchesse d'Argaiolo"
"1508",1508,"la duc d'Argaiolo"
"1509",1509,"la duc d'Argaiolo"
"1510",1510,"la duc d'Argaiolo"
"1511",1511,"la duc d'Argaiolo"
"1512",1512,"la duc d'Argaiolo"
"1513",1513,"la duc d'Argaiolo"
"1514",1514,"la duc d'Argaiolo"
"1515",1515,"la duc d'Argaiolo"
"1516",1516,"la duc d'Argaiolo"
"1517",1517,"la duc d'Argaiolo"
"1518",1518,"la princesse Gandolphini"
"1519",1519,"la princesse Gandolphini"
"1520",1520,"la princesse Gandolphini"
"1521",1521,"la princesse Gandolphini"
"1522",1522,"la princesse Gandolphini"
"1523",1523,"la princesse Gandolphini"
"1524",1524,"la princesse Gandolphini"
"1525",1525,"la princesse Gandolphini"
"1526",1526,"la princesse Gandolphini"
"1527",1527,"le prince Gandolphini"
"1528",1528,"le prince Gandolphini"
"1529",1529,"le prince Gandolphini"
"1530",1530,"le prince Gandolphini"
"1531",1531,"le prince Gandolphini"
"1532",1532,"le prince Gandolphini"
"1533",1533,"le prince Gandolphini"
"1534",1534,"le prince Gandolphini"
"1535",1535,"mademoiselle Sidonie"
"1536",1536,"mademoiselle Sidonie"
"1537",1537,"mademoiselle Sidonie"
"1538",1538,"mademoiselle Sidonie"
"1539",1539,"mademoiselle Sidonie"
"1540",1540,"mademoiselle Sidonie"
"1541",1541,"mademoiselle Sidonie"
"1542",1542,"Lovelace"
"1543",1543,"Lovelace"
"1544",1544,"Lovelace"
"1545",1545,"Lovelace"
"1546",1546,"Lovelace"
"1547",1547,"Lovelace"
"1548",1548,"Tito"
"1549",1549,"Tito"
"1550",1550,"Tito"
"1551",1551,"Tito"
"1552",1552,"Tito"
"1553",1553,"princesse Soderini"
"1554",1554,"princesse Soderini"
"1555",1555,"princesse Soderini"
"1556",1556,"princesse Soderini"
"1557",1557,"Fanny Lovelace"
"1558",1558,"Fanny Lovelace"
"1559",1559,"Fanny Lovelace"
"1560",1560,"Emilio"
"1561",1561,"Emilio"
"1562",1562,"monsieur Jeanrenaud"
"1563",1563,"Henri de Marsay"
"1564",1564,"Henri de Marsay"
"1565",1565,"Henri de Marsay"
"1566",1566,"Henri de Marsay"
"1567",1567,"Henri de Marsay"
"1568",1568,"Henri de Marsay"
"1569",1569,"Henri de Marsay"
"1570",1570,"Henri de Marsay"
"1571",1571,"Emile Blondet"
"1572",1572,"Emile Blondet"
"1573",1573,"Emile Blondet"
"1574",1574,"Emile Blondet"
"1575",1575,"Emile Blondet"
"1576",1576,"Emile Blondet"
"1577",1577,"Emile Blondet"
"1578",1578,"la marquise d'Espard"
"1579",1579,"la marquise d'Espard"
"1580",1580,"la marquise d'Espard"
"1581",1581,"la marquise d'Espard"
"1582",1582,"la marquise d'Espard"
"1583",1583,"la marquise d'Espard"
"1584",1584,"lord Dudley"
"1585",1585,"lord Dudley"
"1586",1586,"lord Dudley"
"1587",1587,"lord Dudley"
"1588",1588,"lord Dudley"
"1589",1589,"lady Dudley"
"1590",1590,"lady Dudley"
"1591",1591,"lady Dudley"
"1592",1592,"lady Dudley"
"1593",1593,"Delphine de Nucingen"
"1594",1594,"Delphine de Nucingen"
"1595",1595,"Delphine de Nucingen"
"1596",1596,"FrÌ©dÌ©ric de Nucingen"
"1597",1597,"FrÌ©dÌ©ric de Nucingen"
"1598",1598,"Charles de Vandenesse"
"1599",1599,"Gaudebert-Calyste-Louis"
"1600",1600,"Gaudebert-Calyste-Louis"
"1601",1601,"Gaudebert-Calyste-Louis"
"1602",1602,"Gaudebert-Calyste-Louis"
"1603",1603,"Gaudebert-Calyste-Louis"
"1604",1604,"Gaudebert-Calyste-Louis"
"1605",1605,"Gaudebert-Calyste-Louis"
"1606",1606,"Gaudebert-Calyste-Louis"
"1607",1607,"Gaudebert-Calyste-Louis"
"1608",1608,"Gaudebert-Calyste-Louis"
"1609",1609,"Gaudebert-Calyste-Louis"
"1610",1610,"Gaudebert-Calyste-Louis"
"1611",1611,"Gaudebert-Calyste-Louis"
"1612",1612,"Gaudebert-Calyste-Louis"
"1613",1613,"Gaudebert-Calyste-Louis"
"1614",1614,"Gaudebert-Calyste-Louis"
"1615",1615,"Gaudebert-Calyste-Louis"
"1616",1616,"Gaudebert-Calyste-Louis"
"1617",1617,"Gaudebert-Calyste-Louis"
"1618",1618,"Gaudebert-Calyste-Louis"
"1619",1619,"Gaudebert-Calyste-Louis"
"1620",1620,"Gaudebert-Calyste-Louis"
"1621",1621,"FÌ©licitÌ© des Touches"
"1622",1622,"FÌ©licitÌ© des Touches"
